date,item_id,qty_sold
2015-09-04,19,58
2015-09-05,19,51
2015-09-06,19,62
2015-09-07,19,37
2015-09-08,19,43
2015-09-09,19,37
2015-09-10,19,47
2015-09-11,19,42
2015-09-12,19,44
2015-09-13,19,54
2015-09-14,19,31
2015-09-15,19,34
2015-09-16,19,35
2015-09-17,19,44
2015-09-18,19,65
2015-09-19,19,47
2015-09-20,19,62
2015-09-21,19,34
2015-09-22,19,44
2015-09-23,19,52
2015-09-24,19,47
2015-09-25,19,50
2015-09-26,19,50
2015-09-27,19,61
2015-09-28,19,41
2015-09-29,19,63
2015-09-30,19,47
2015-10-01,19,36
2015-10-02,19,38
2015-10-03,19,50
2015-10-04,19,34
2015-10-05,19,31
2015-10-06,19,35
2015-10-07,19,43
2015-10-08,19,51
2015-10-09,19,57
2015-10-10,19,47
2015-10-11,19,48
2015-10-12,19,43
2015-10-13,19,48
2015-10-14,19,45
2015-10-15,19,43
2015-10-16,19,42
2015-10-17,19,51
2015-10-18,19,60
2015-10-19,19,26
2015-10-20,19,38
2015-10-21,19,43
2015-10-22,19,37
2015-10-23,19,39
2015-10-24,19,58
2015-10-25,19,61
2015-10-26,19,36
2015-10-27,19,35
2015-10-28,19,47
2015-10-29,19,46
2015-10-30,19,40
2015-10-31,19,38
2015-11-01,19,56
2015-11-02,19,30
2015-11-03,19,39
2015-11-04,19,42
2015-11-05,19,48
2015-11-06,19,47
2015-11-07,19,46
2015-11-08,19,71
2015-11-09,19,31
2015-11-10,19,48
2015-11-11,19,45
2015-11-12,19,52
2015-11-13,19,52
2015-11-14,19,66
2015-11-15,19,59
2015-11-16,19,45
2015-11-17,19,44
2015-11-18,19,54
2015-11-19,19,53
2015-11-20,19,54
2015-11-21,19,70
2015-11-22,19,71
2015-11-23,19,27
2015-11-24,19,45
2015-11-25,19,46
2015-11-26,19,50
2015-11-27,19,45
2015-11-28,19,64
2015-11-29,19,62
2015-11-30,19,36
2015-12-01,19,36
2015-12-02,19,35
2015-12-03,19,45
2015-12-04,19,37
2015-12-05,19,38
2015-12-06,19,36
2015-12-07,19,34
2015-12-08,19,32
2015-12-09,19,30
2015-12-10,19,26
2015-12-11,19,41
2015-12-12,19,34
2015-12-13,19,32
2015-12-14,19,20
2015-12-15,19,26
2015-12-16,19,27
2015-12-17,19,34
2015-12-18,19,32
2015-12-19,19,36
2015-12-20,19,34
2015-12-21,19,22
2015-12-22,19,48
2015-12-23,19,35
2015-12-24,19,30
2015-12-25,19,41
2015-12-26,19,45
2015-12-27,19,56
2015-12-28,19,33
2015-12-29,19,25
2015-12-30,19,35
2015-12-31,19,45
2016-01-01,19,34
2016-01-02,19,36
2016-01-03,19,38
2016-01-04,19,24
2016-01-05,19,37
2016-01-06,19,35
2016-01-07,19,41
2016-01-08,19,38
2016-01-09,19,34
2016-01-10,19,37
2016-01-11,19,27
2016-01-12,19,42
2016-01-13,19,40
2016-01-14,19,33
2016-01-15,19,27
2016-01-16,19,38
2016-01-17,19,40
2016-01-18,19,22
2016-01-19,19,25
2016-01-20,19,32
2016-01-21,19,36
2016-01-22,19,30
2016-01-23,19,40
2016-01-24,19,41
2016-01-25,19,29
2016-01-26,19,25
2016-01-27,19,44
2016-01-28,19,31
2016-01-29,19,34
2016-01-30,19,40
2016-01-31,19,41
2016-02-01,19,32
2016-02-02,19,21
2016-02-03,19,37
2016-02-04,19,35
2016-02-05,19,47
2016-02-06,19,37
2016-02-07,19,37
2016-02-08,19,31
2016-02-09,19,34
2016-02-10,19,40
2016-02-11,19,35
2016-02-12,19,45
2016-02-13,19,44
2016-02-14,19,50
2016-02-15,19,24
2016-02-16,19,42
2016-02-17,19,31
2016-02-18,19,31
2016-02-19,19,50
2016-02-20,19,46
2016-02-21,19,46
2016-02-22,19,25
2016-02-23,19,37
2016-02-24,19,31
2016-02-25,19,44
2016-02-26,19,35
2016-02-27,19,32
2016-02-28,19,45
2016-02-29,19,31
2016-03-01,19,40
2016-03-02,19,37
2016-03-03,19,37
2016-03-04,19,44
2016-03-05,19,59
2016-03-06,19,36
2016-03-07,19,29
2016-03-08,19,49
2016-03-09,19,48
2016-03-10,19,53
2016-03-11,19,34
2016-03-12,19,49
2016-03-13,19,46
2016-03-14,19,34
2016-03-15,19,46
2016-03-16,19,49
2016-03-17,19,39
2016-03-18,19,56
2016-03-19,19,43
2016-03-20,19,41
2016-03-21,19,44
2016-03-22,19,40
2016-03-23,19,36
2016-03-24,19,41
2016-03-25,19,44
2016-03-26,19,53
2016-03-27,19,50
2016-03-28,19,21
2016-03-29,19,47
2016-03-30,19,42
2016-03-31,19,45
2016-04-01,19,55
2016-04-02,19,59
2016-04-03,19,55
2016-04-04,19,39
2016-04-05,19,48
2016-04-06,19,55
2016-04-07,19,51
2016-04-08,19,67
2016-04-09,19,43
2016-04-10,19,66
2016-04-11,19,42
2016-04-12,19,33
2016-04-13,19,49
2016-04-14,19,58
2016-04-15,19,44
2016-04-16,19,57
2016-04-17,19,67
2016-04-18,19,39
2016-04-19,19,58
2016-04-20,19,50
2016-04-21,19,51
2016-04-22,19,43
2016-04-23,19,71
2016-04-24,19,60
2016-04-25,19,33
2016-04-26,19,49
2016-04-27,19,35
2016-04-28,19,49
2016-04-29,19,48
2016-04-30,19,55
2016-05-01,19,61
2016-05-02,19,37
2016-05-03,19,58
2016-05-04,19,55
2016-05-05,19,68
2016-05-06,19,54
2016-05-07,19,57
2016-05-08,19,58
2016-05-09,19,34
2016-05-10,19,54
2016-05-11,19,55
2016-05-12,19,62
2016-05-13,19,60
2016-05-14,19,69
2016-05-15,19,59
2016-05-16,19,38
2016-05-17,19,51
2016-05-18,19,47
2016-05-19,19,59
2016-05-20,19,54
2016-05-21,19,81
2016-05-22,19,65
2016-05-23,19,55
2016-05-24,19,37
2016-05-25,19,57
2016-05-26,19,58
2016-05-27,19,65
2016-05-28,19,63
2016-05-29,19,64
2016-05-30,19,42
2016-05-31,19,64
2016-06-01,19,61
2016-06-02,19,74
2016-06-03,19,58
2016-06-04,19,62
2016-06-05,19,84
2016-06-06,19,39
2016-06-07,19,53
2016-06-08,19,69
2016-06-09,19,64
2016-06-10,19,64
2016-06-11,19,68
2016-06-12,19,81
2016-06-13,19,37
2016-06-14,19,44
2016-06-15,19,55
2016-06-16,19,56
2016-06-17,19,78
2016-06-18,19,67
2016-06-19,19,87
2016-06-20,19,47
2016-06-21,19,52
2016-06-22,19,67
2016-06-23,19,54
2016-06-24,19,41
2016-06-25,19,50
2016-06-26,19,65
2016-06-27,19,45
2016-06-28,19,60
2016-06-29,19,61
2016-06-30,19,60
2016-07-01,19,66
2016-07-02,19,66
2016-07-03,19,82
2016-07-04,19,55
2016-07-05,19,67
2016-07-06,19,50
2016-07-07,19,66
2016-07-08,19,53
2016-07-09,19,51
2016-07-10,19,63
2016-07-11,19,41
2016-07-12,19,69
2016-07-13,19,55
2016-07-14,19,61
2016-07-15,19,57
2016-07-16,19,71
2016-07-17,19,70
2016-07-18,19,57
2016-07-19,19,64
2016-07-20,19,46
2016-07-21,19,36
2016-07-22,19,70
2016-07-23,19,68
2016-07-24,19,84
2016-07-25,19,59
2016-07-26,19,50
2016-07-27,19,54
2016-07-28,19,62
2016-07-29,19,66
2016-07-30,19,67
2016-07-31,19,65
2016-08-01,19,27
2016-08-02,19,50
2016-08-03,19,41
2016-08-04,19,60
2016-08-05,19,74
2016-08-06,19,74
2016-08-07,19,69
2016-08-08,19,45
2016-08-09,19,47
2016-08-10,19,47
2016-08-11,19,59
2016-08-12,19,69
2016-08-13,19,63
2016-08-14,19,81
2016-08-15,19,46
2016-08-16,19,43
2016-08-17,19,50
2016-08-18,19,62
2016-08-19,19,66
2016-08-20,19,72
2016-08-21,19,67
2016-08-22,19,43
2016-08-23,19,60
2016-08-24,19,59
2016-08-25,19,49
2016-08-26,19,58
2016-08-27,19,58
2016-08-28,19,72
2016-08-29,19,37
2016-08-30,19,60
2016-08-31,19,53
2016-09-01,19,45
2016-09-02,19,45
2016-09-03,19,55
2016-09-04,19,59
2016-09-05,19,43
2016-09-06,19,38
2016-09-07,19,40
2016-09-08,19,57
2016-09-09,19,52
2016-09-10,19,51
2016-09-11,19,63
2016-09-12,19,44
2016-09-13,19,47
2016-09-14,19,49
2016-09-15,19,52
2016-09-16,19,45
2016-09-17,19,53
2016-09-18,19,46
2016-09-19,19,40
2016-09-20,19,50
2016-09-21,19,50
2016-09-22,19,39
2016-09-23,19,59
2016-09-24,19,61
2016-09-25,19,54
2016-09-26,19,42
2016-09-27,19,49
2016-09-28,19,47
2016-09-29,19,50
2016-09-30,19,40
2016-10-01,19,47
2016-10-02,19,72
2016-10-03,19,38
2016-10-04,19,48
2016-10-05,19,45
2016-10-06,19,45
2016-10-07,19,52
2016-10-08,19,50
2016-10-09,19,48
2016-10-10,19,45
2016-10-11,19,51
2016-10-12,19,48
2016-10-13,19,63
2016-10-14,19,47
2016-10-15,19,65
2016-10-16,19,65
2016-10-17,19,31
2016-10-18,19,35
2016-10-19,19,42
2016-10-20,19,52
2016-10-21,19,58
2016-10-22,19,63
2016-10-23,19,57
2016-10-24,19,25
2016-10-25,19,40
2016-10-26,19,51
2016-10-27,19,58
2016-10-28,19,53
2016-10-29,19,43
2016-10-30,19,60
2016-10-31,19,50
2016-11-01,19,43
2016-11-02,19,59
2016-11-03,19,57
2016-11-04,19,53
2016-11-05,19,56
2016-11-06,19,62
2016-11-07,19,34
2016-11-08,19,41
2016-11-09,19,48
2016-11-10,19,53
2016-11-11,19,48
2016-11-12,19,51
2016-11-13,19,54
2016-11-14,19,45
2016-11-15,19,51
2016-11-16,19,54
2016-11-17,19,44
2016-11-18,19,51
2016-11-19,19,55
2016-11-20,19,69
2016-11-21,19,48
2016-11-22,19,55
2016-11-23,19,53
2016-11-24,19,52
2016-11-25,19,43
2016-11-26,19,54
2016-11-27,19,70
2016-11-28,19,54
2016-11-29,19,50
2016-11-30,19,48
2016-12-01,19,46
2016-12-02,19,28
2016-12-03,19,49
2016-12-04,19,45
2016-12-05,19,28
2016-12-06,19,39
2016-12-07,19,26
2016-12-08,19,37
2016-12-09,19,47
2016-12-10,19,50
2016-12-11,19,45
2016-12-12,19,38
2016-12-13,19,32
2016-12-14,19,33
2016-12-15,19,27
2016-12-16,19,50
2016-12-17,19,48
2016-12-18,19,42
2016-12-19,19,29
2016-12-20,19,40
2016-12-21,19,32
2016-12-22,19,34
2016-12-23,19,30
2016-12-24,19,38
2016-12-25,19,36
2016-12-26,19,31
2016-12-27,19,36
2016-12-28,19,32
2016-12-29,19,40
2016-12-30,19,44
2016-12-31,19,41
2017-01-01,19,54
2017-01-02,19,23
2017-01-03,19,29
2017-01-04,19,32
2017-01-05,19,31
2017-01-06,19,34
2017-01-07,19,37
2017-01-08,19,46
2017-01-09,19,30
2017-01-10,19,47
2017-01-11,19,39
2017-01-12,19,33
2017-01-13,19,28
2017-01-14,19,44
2017-01-15,19,44
2017-01-16,19,31
2017-01-17,19,23
2017-01-18,19,30
2017-01-19,19,35
2017-01-20,19,32
2017-01-21,19,36
2017-01-22,19,32
2017-01-23,19,39
2017-01-24,19,21
2017-01-25,19,33
2017-01-26,19,31
2017-01-27,19,38
2017-01-28,19,27
2017-01-29,19,46
2017-01-30,19,13
2017-01-31,19,24
2017-02-01,19,43
2017-02-02,19,39
2017-02-03,19,45
2017-02-04,19,51
2017-02-05,19,47
2017-02-06,19,26
2017-02-07,19,36
2017-02-08,19,34
2017-02-09,19,41
2017-02-10,19,44
2017-02-11,19,39
2017-02-12,19,60
2017-02-13,19,38
2017-02-14,19,37
2017-02-15,19,44
2017-02-16,19,32
2017-02-17,19,36
2017-02-18,19,51
2017-02-19,19,40
2017-02-20,19,25
2017-02-21,19,36
2017-02-22,19,40
2017-02-23,19,26
2017-02-24,19,25
2017-02-25,19,42
2017-02-26,19,58
2017-02-27,19,32
2017-02-28,19,36
2017-03-01,19,42
2017-03-02,19,51
2017-03-03,19,43
2017-03-04,19,51
2017-03-05,19,52
2017-03-06,19,30
2017-03-07,19,48
2017-03-08,19,39
2017-03-09,19,41
2017-03-10,19,55
2017-03-11,19,44
2017-03-12,19,54
2017-03-13,19,34
2017-03-14,19,46
2017-03-15,19,36
2017-03-16,19,49
2017-03-17,19,54
2017-03-18,19,53
2017-03-19,19,67
2017-03-20,19,42
2017-03-21,19,40
2017-03-22,19,33
2017-03-23,19,35
2017-03-24,19,51
2017-03-25,19,47
2017-03-26,19,52
2017-03-27,19,40
2017-03-28,19,41
2017-03-29,19,57
2017-03-30,19,47
2017-03-31,19,59
2017-04-01,19,63
2017-04-02,19,63
2017-04-03,19,47
2017-04-04,19,49
2017-04-05,19,42
2017-04-06,19,54
2017-04-07,19,55
2017-04-08,19,67
2017-04-09,19,64
2017-04-10,19,49
2017-04-11,19,54
2017-04-12,19,49
2017-04-13,19,57
2017-04-14,19,62
2017-04-15,19,50
2017-04-16,19,59
2017-04-17,19,36
2017-04-18,19,52
2017-04-19,19,52
2017-04-20,19,58
2017-04-21,19,62
2017-04-22,19,58
2017-04-23,19,61
2017-04-24,19,41
2017-04-25,19,49
2017-04-26,19,53
2017-04-27,19,55
2017-04-28,19,63
2017-04-29,19,77
2017-04-30,19,64
2017-05-01,19,45
2017-05-02,19,54
2017-05-03,19,56
2017-05-04,19,56
2017-05-05,19,75
2017-05-06,19,72
2017-05-07,19,61
2017-05-08,19,53
2017-05-09,19,47
2017-05-10,19,48
2017-05-11,19,64
2017-05-12,19,72
2017-05-13,19,64
2017-05-14,19,66
2017-05-15,19,68
2017-05-16,19,49
2017-05-17,19,66
2017-05-18,19,56
2017-05-19,19,62
2017-05-20,19,68
2017-05-21,19,53
2017-05-22,19,46
2017-05-23,19,50
2017-05-24,19,49
2017-05-25,19,44
2017-05-26,19,49
2017-05-27,19,76
2017-05-28,19,75
2017-05-29,19,51
2017-05-30,19,52
2017-05-31,19,54
2017-06-01,19,61
2017-06-02,19,61
2017-06-03,19,67
2017-06-04,19,69
2017-06-05,19,51
2017-06-06,19,66
2017-06-07,19,55
2017-06-08,19,66
2017-06-09,19,76
2017-06-10,19,74
2017-06-11,19,74
2017-06-12,19,49
2017-06-13,19,55
2017-06-14,19,65
2017-06-15,19,66
2017-06-16,19,51
2017-06-17,19,56
2017-06-18,19,72
2017-06-19,19,36
2017-06-20,19,46
2017-06-21,19,57
2017-06-22,19,58
2017-06-23,19,73
2017-06-24,19,53
2017-06-25,19,72
2017-06-26,19,41
2017-06-27,19,48
2017-06-28,19,73
2017-06-29,19,67
2017-06-30,19,65
2017-07-01,19,75
2017-07-02,19,68
2017-07-03,19,58
2017-07-04,19,56
2017-07-05,19,62
2017-07-06,19,45
2017-07-07,19,70
2017-07-08,19,88
2017-07-09,19,85
2017-07-10,19,53
2017-07-11,19,63
2017-07-12,19,59
2017-07-13,19,62
2017-07-14,19,69
2017-07-15,19,74
2017-07-16,19,91
2017-07-17,19,42
2017-07-18,19,65
2017-07-19,19,53
2017-07-20,19,58
2017-07-21,19,55
2017-07-22,19,63
2017-07-23,19,70
2017-07-24,19,54
2017-07-25,19,56
2017-07-26,19,56
2017-07-27,19,52
2017-07-28,19,52
2017-07-29,19,78
2017-07-30,19,76
2017-07-31,19,43
2017-08-01,19,67
2017-08-02,19,45
2017-08-03,19,59
2017-08-04,19,79
2017-08-05,19,84
2017-08-06,19,60
2017-08-07,19,43
2017-08-08,19,45
2017-08-09,19,61
2017-08-10,19,54
2017-08-11,19,52
2017-08-12,19,63
2017-08-13,19,74
2017-08-14,19,32
2017-08-15,19,48
2017-08-16,19,58
2017-08-17,19,40
2017-08-18,19,60
2017-08-19,19,66
2017-08-20,19,75
2017-08-21,19,42
2017-08-22,19,55
2017-08-23,19,56
2017-08-24,19,72
2017-08-25,19,73
2017-08-26,19,64
2017-08-27,19,56
2017-08-28,19,56
2017-08-29,19,64
2017-08-30,19,59
2017-08-31,19,61
2017-09-01,19,63
2017-09-02,19,69
2017-09-03,19,61
2017-09-04,19,35
2017-09-05,19,40
2017-09-06,19,50
2017-09-07,19,69
2017-09-08,19,61
2017-09-09,19,52
2017-09-10,19,67
2017-09-11,19,46
2017-09-12,19,47
2017-09-13,19,46
2017-09-14,19,62
2017-09-15,19,61
2017-09-16,19,49
2017-09-17,19,59
2017-09-18,19,45
2017-09-19,19,50
2017-09-20,19,44
2017-09-21,19,52
2017-09-22,19,57
2017-09-23,19,49
2017-09-24,19,71
2017-09-25,19,42
2017-09-26,19,48
2017-09-27,19,61
2017-09-28,19,54
2017-09-29,19,56
2017-09-30,19,75
2017-10-01,19,65
2017-10-02,19,37
2017-10-03,19,49
2017-10-04,19,43
2017-10-05,19,59
2017-10-06,19,59
2017-10-07,19,64
2017-10-08,19,53
2017-10-09,19,35
2017-10-10,19,51
2017-10-11,19,49
2017-10-12,19,59
2017-10-13,19,49
2017-10-14,19,55
2017-10-15,19,49
2017-10-16,19,34
2017-10-17,19,50
2017-10-18,19,45
2017-10-19,19,43
2017-10-20,19,41
2017-10-21,19,68
2017-10-22,19,73
2017-10-23,19,44
2017-10-24,19,42
2017-10-25,19,33
2017-10-26,19,45
2017-10-27,19,53
2017-10-28,19,49
2017-10-29,19,58
2017-10-30,19,42
2017-10-31,19,58
2017-11-01,19,52
2017-11-02,19,54
2017-11-03,19,59
2017-11-04,19,53
2017-11-05,19,75
2017-11-06,19,50
2017-11-07,19,51
2017-11-08,19,48
2017-11-09,19,51
2017-11-10,19,56
2017-11-11,19,59
2017-11-12,19,45
2017-11-13,19,38
2017-11-14,19,39
2017-11-15,19,47
2017-11-16,19,44
2017-11-17,19,47
2017-11-18,19,60
2017-11-19,19,57
2017-11-20,19,37
2017-11-21,19,60
2017-11-22,19,42
2017-11-23,19,51
2017-11-24,19,67
2017-11-25,19,70
2017-11-26,19,66
2017-11-27,19,46
2017-11-28,19,63
2017-11-29,19,46
2017-11-30,19,57
2017-12-01,19,36
2017-12-02,19,44
2017-12-03,19,40
2017-12-04,19,30
2017-12-05,19,40
2017-12-06,19,29
2017-12-07,19,27
2017-12-08,19,38
2017-12-09,19,49
2017-12-10,19,40
2017-12-11,19,36
2017-12-12,19,34
2017-12-13,19,46
2017-12-14,19,30
2017-12-15,19,35
2017-12-16,19,48
2017-12-17,19,46
2017-12-18,19,38
2017-12-19,19,35
2017-12-20,19,40
2017-12-21,19,37
2017-12-22,19,44
2017-12-23,19,36
2017-12-24,19,33
2017-12-25,19,32
2017-12-26,19,33
2017-12-27,19,32
2017-12-28,19,30
2017-12-29,19,31
2017-12-30,19,37
2017-12-31,19,52
2013-01-01,20,22
2013-01-02,20,16
2013-01-03,20,24
2013-01-04,20,24
2013-01-05,20,36
2013-01-06,20,35
2013-01-07,20,21
2013-01-08,20,26
2013-01-09,20,35
2013-01-10,20,21
2013-01-11,20,26
2013-01-12,20,27
2013-01-13,20,29
2013-01-14,20,23
2013-01-15,20,11
2013-01-16,20,17
2013-01-17,20,25
2013-01-18,20,16
2013-01-19,20,32
2013-01-20,20,23
2013-01-21,20,13
2013-01-22,20,23
2013-01-23,20,18
2013-01-24,20,20
2013-01-25,20,28
2013-01-26,20,27
2013-01-27,20,29
2013-01-28,20,17
2013-01-29,20,23
2013-01-30,20,20
2013-01-31,20,33
2013-02-01,20,27
2013-02-02,20,27
2013-02-03,20,28
2013-02-04,20,23
2013-02-05,20,28
2013-02-06,20,21
2013-02-07,20,23
2013-02-08,20,37
2013-02-09,20,24
2013-02-10,20,23
2013-02-11,20,11
2013-02-12,20,24
2013-02-13,20,22
2013-02-14,20,23
2013-02-15,20,34
2013-02-16,20,23
2013-02-17,20,36
2013-02-18,20,20
2013-02-19,20,24
2013-02-20,20,27
2013-02-21,20,31
2013-02-22,20,27
2013-02-23,20,32
2013-02-24,20,36
2013-02-25,20,21
2013-02-26,20,21
2013-02-27,20,20
2013-02-28,20,31
2013-03-01,20,31
2013-03-02,20,36
2013-03-03,20,42
2013-03-04,20,32
2013-03-05,20,28
2013-03-06,20,31
2013-03-07,20,48
2013-03-08,20,33
2013-03-09,20,28
2013-03-10,20,59
2013-03-11,20,24
2013-03-12,20,26
2013-03-13,20,28
2013-03-14,20,29
2013-03-15,20,28
2013-03-16,20,43
2013-03-17,20,32
2013-03-18,20,29
2013-03-19,20,31
2013-03-20,20,29
2013-03-21,20,36
2013-03-22,20,27
2013-03-23,20,38
2013-03-24,20,51
2013-03-25,20,27
2013-03-26,20,26
2013-03-27,20,34
2013-03-28,20,37
2013-03-29,20,35
2013-03-30,20,40
2013-03-31,20,33
2013-04-01,20,29
2013-04-02,20,41
2013-04-03,20,35
2013-04-04,20,37
2013-04-05,20,43
2013-04-06,20,43
2013-04-07,20,40
2013-04-08,20,29
2013-04-09,20,40
2013-04-10,20,53
2013-04-11,20,42
2013-04-12,20,36
2013-04-13,20,52
2013-04-14,20,38
2013-04-15,20,23
2013-04-16,20,41
2013-04-17,20,28
2013-04-18,20,36
2013-04-19,20,39
2013-04-20,20,42
2013-04-21,20,41
2013-04-22,20,26
2013-04-23,20,35
2013-04-24,20,29
2013-04-25,20,39
2013-04-26,20,36
2013-04-27,20,40
2013-04-28,20,46
2013-04-29,20,32
2013-04-30,20,43
2013-05-01,20,26
2013-05-02,20,47
2013-05-03,20,48
2013-05-04,20,49
2013-05-05,20,34
2013-05-06,20,30
2013-05-07,20,38
2013-05-08,20,39
2013-05-09,20,34
2013-05-10,20,46
2013-05-11,20,47
2013-05-12,20,51
2013-05-13,20,21
2013-05-14,20,44
2013-05-15,20,43
2013-05-16,20,27
2013-05-17,20,50
2013-05-18,20,37
2013-05-19,20,53
2013-05-20,20,31
2013-05-21,20,41
2013-05-22,20,39
2013-05-23,20,36
2013-05-24,20,47
2013-05-25,20,50
2013-05-26,20,58
2013-05-27,20,36
2013-05-28,20,35
2013-05-29,20,35
2013-05-30,20,35
2013-05-31,20,52
2013-06-01,20,43
2013-06-02,20,48
2013-06-03,20,41
2013-06-04,20,30
2013-06-05,20,35
2013-06-06,20,25
2013-06-07,20,50
2013-06-08,20,65
2013-06-09,20,64
2013-06-10,20,37
2013-06-11,20,36
2013-06-12,20,41
2013-06-13,20,31
2013-06-14,20,55
2013-06-15,20,43
2013-06-16,20,42
2013-06-17,20,25
2013-06-18,20,35
2013-06-19,20,42
2013-06-20,20,44
2013-06-21,20,44
2013-06-22,20,48
2013-06-23,20,53
2013-06-24,20,36
2013-06-25,20,45
2013-06-26,20,37
2013-06-27,20,38
2013-06-28,20,35
2013-06-29,20,53
2013-06-30,20,52
2013-07-01,20,32
2013-07-02,20,39
2013-07-03,20,44
2013-07-04,20,42
2013-07-05,20,50
2013-07-06,20,45
2013-07-07,20,59
2013-07-08,20,37
2013-07-09,20,40
2013-07-10,20,49
2013-07-11,20,42
2013-07-12,20,43
2013-07-13,20,59
2013-07-14,20,54
2013-07-15,20,33
2013-07-16,20,39
2013-07-17,20,37
2013-07-18,20,45
2013-07-19,20,41
2013-07-20,20,50
2013-07-21,20,71
2013-07-22,20,33
2013-07-23,20,42
2013-07-24,20,38
2013-07-25,20,54
2013-07-26,20,42
2013-07-27,20,53
2013-07-28,20,53
2013-07-29,20,29
2013-07-30,20,41
2013-07-31,20,48
2013-08-01,20,42
2013-08-02,20,48
2013-08-03,20,42
2013-08-04,20,42
2013-08-05,20,39
2013-08-06,20,35
2013-08-07,20,43
2013-08-08,20,53
2013-08-09,20,37
2013-08-10,20,48
2013-08-11,20,55
2013-08-12,20,25
2013-08-13,20,29
2013-08-14,20,45
2013-08-15,20,39
2013-08-16,20,38
2013-08-17,20,57
2013-08-18,20,39
2013-08-19,20,31
2013-08-20,20,29
2013-08-21,20,41
2013-08-22,20,31
2013-08-23,20,41
2013-08-24,20,44
2013-08-25,20,48
2013-08-26,20,39
2013-08-27,20,33
2013-08-28,20,44
2013-08-29,20,41
2013-08-30,20,45
2013-08-31,20,44
2013-09-01,20,47
2013-09-02,20,41
2013-09-03,20,39
2013-09-04,20,29
2013-09-05,20,41
2013-09-06,20,42
2013-09-07,20,37
2013-09-08,20,52
2013-09-09,20,28
2013-09-10,20,37
2013-09-11,20,32
2013-09-12,20,38
2013-09-13,20,38
2013-09-14,20,45
2013-09-15,20,62
2013-09-16,20,36
2013-09-17,20,31
2013-09-18,20,33
2013-09-19,20,44
2013-09-20,20,43
2013-09-21,20,32
2013-09-22,20,41
2013-09-23,20,24
2013-09-24,20,34
2013-09-25,20,39
2013-09-26,20,28
2013-09-27,20,39
2013-09-28,20,29
2013-09-29,20,65
2013-09-30,20,34
2013-10-01,20,32
2013-10-02,20,27
2013-10-03,20,37
2013-10-04,20,38
2013-10-05,20,49
2013-10-06,20,40
2013-10-07,20,26
2013-10-08,20,27
2013-10-09,20,39
2013-10-10,20,29
2013-10-11,20,36
2013-10-12,20,36
2013-10-13,20,35
2013-10-14,20,24
2013-10-15,20,31
2013-10-16,20,33
2013-10-17,20,38
2013-10-18,20,25
2013-10-19,20,46
2013-10-20,20,42
2013-10-21,20,28
2013-10-22,20,33
2013-10-23,20,39
2013-10-24,20,28
2013-10-25,20,35
2013-10-26,20,39
2013-10-27,20,31
2013-10-28,20,35
2013-10-29,20,40
2013-10-30,20,30
2013-10-31,20,42
2013-11-01,20,39
2013-11-02,20,44
2013-11-03,20,40
2013-11-04,20,36
2013-11-05,20,35
2013-11-06,20,41
2013-11-07,20,31
2013-11-08,20,33
2013-11-09,20,47
2013-11-10,20,52
2013-11-11,20,34
2013-11-12,20,37
2013-11-13,20,35
2013-11-14,20,39
2013-11-15,20,49
2013-11-16,20,40
2013-11-17,20,51
2013-11-18,20,31
2013-11-19,20,49
2013-11-20,20,33
2013-11-21,20,33
2013-11-22,20,48
2013-11-23,20,39
2013-11-24,20,41
2013-11-25,20,27
2013-11-26,20,27
2013-11-27,20,50
2013-11-28,20,32
2013-11-29,20,42
2013-11-30,20,43
2013-12-01,20,41
2013-12-02,20,24
2013-12-03,20,29
2013-12-04,20,18
2013-12-05,20,24
2013-12-06,20,24
2013-12-07,20,34
2013-12-08,20,33
2013-12-09,20,21
2013-12-10,20,30
2013-12-11,20,24
2013-12-12,20,35
2013-12-13,20,26
2013-12-14,20,39
2013-12-15,20,37
2013-12-16,20,22
2013-12-17,20,28
2013-12-18,20,24
2013-12-19,20,27
2013-12-20,20,32
2013-12-21,20,30
2013-12-22,20,34
2013-12-23,20,16
2013-12-24,20,27
2013-12-25,20,31
2013-12-26,20,18
2013-12-27,20,31
2013-12-28,20,41
2013-12-29,20,31
2013-12-30,20,17
2013-12-31,20,13
2014-01-01,20,27
2014-01-02,20,30
2014-01-03,20,26
2014-01-04,20,22
2014-01-05,20,29
2014-01-06,20,22
2014-01-07,20,19
2014-01-08,20,20
2014-01-09,20,33
2014-01-10,20,29
2014-01-11,20,28
2014-01-12,20,26
2014-01-13,20,27
2014-01-14,20,22
2014-01-15,20,34
2014-01-16,20,29
2014-01-17,20,28
2014-01-18,20,31
2014-01-19,20,27
2014-01-20,20,28
2014-01-21,20,23
2014-01-22,20,24
2014-01-23,20,29
2014-01-24,20,26
2014-01-25,20,31
2014-01-26,20,28
2014-01-27,20,18
2014-01-28,20,33
2014-01-29,20,26
2014-01-30,20,25
2014-01-31,20,29
2014-02-01,20,32
2014-02-02,20,35
2014-02-03,20,23
2014-02-04,20,21
2014-02-05,20,25
2014-02-06,20,36
2014-02-07,20,27
2014-02-08,20,29
2014-02-09,20,34
2014-02-10,20,27
2014-02-11,20,26
2014-02-12,20,28
2014-02-13,20,26
2014-02-14,20,27
2014-02-15,20,37
2014-02-16,20,43
2014-02-17,20,26
2014-02-18,20,39
2014-02-19,20,33
2014-02-20,20,31
2014-02-21,20,34
2014-02-22,20,36
2014-02-23,20,35
2014-02-24,20,20
2014-02-25,20,28
